SIPS,Stdevpack,Stdevbyte,NbFlow,NbIntFlow,Class
41,0.45074802,108.7151573,41,0.516129032,1
12,0.602970486,311.1956346,25,1,0
41,0.45074802,112.2155138,41,0.516129032,1
12,0.75356953,292.5869866,25,1,0
41,0.45074802,114.2164593,41,0.516129032,1
13,0.739932429,345.8623281,26,1,0
13,0.663324958,321.7363672,26,1,0
12,0.590788008,308.5113798,25,1,0
12,0.590563656,325.9631443,24,1,0
12,0.7617394,338.6337325,24,1,0
41,0,24.31255141,41,0.516129032,1
41,0.125971769,56.93923957,41,0.516129032,1
13,0.458257569,293.1231727,26,1,0
41,0.45074802,96.72874739,41,0.516129032,1
13,0.787003812,342.8746774,26,1,0
12,0.791663629,320.9766099,25,1,0
41,0.45074802,115.217123,41,0.516129032,1
41,0.279828251,78.78899362,41,0.516129032,1
41,0.45074802,103.7178043,41,0.516129032,1
41,0.45074802,114.2164593,41,0.516129032,1
41,0.45074802,117.2188158,41,0.516129032,1
12,0.81460435,289.3546819,24,1,0
13,0.668954408,338.1733274,26,1,0
11,0.735294118,332.7768873,22,1,0
12,0.546963413,334.5990955,25,1,0
41,0.45074802,117.7193129,41,0.516129032,1
41,0.45074802,104.2173597,41,0.516129032,1
12,0.704654097,311.2868752,25,1,0
41,0.279828251,87.45181667,41,0.516129032,1
40,0,0,40,0.5,1
12,0.407682457,342.5373355,25,1,0
41,0.45074802,109.7150837,41,0.516129032,1
41,0.279828251,70.88570955,41,0.516129032,1
41,0.279828251,76.27927356,41,0.516129032,1
12,0.586670969,317.0726747,25,1,0
41,0.45074802,99.22377719,41,0.516129032,1
12,0.673002302,298.7110685,24,1,0
13,0.668954408,341.5326476,26,1,0
13,0.670354384,338.9447586,26,1,0
13,0.68510948,321.077988,26,1,0
41,0.45074802,102.7188205,41,0.516129032,1
42,0.443871022,102.3633235,42,0.515625,1
41,0.353369392,75.8342365,41,0.516129032,1
41,0.45074802,102.2193933,41,0.516129032,1
12,0.574745518,343.5943987,25,1,0
13,0.678232998,320.7954917,26,1,0
10,0.717390018,309.6193227,21,1,0
12,0.642989038,288.2793736,25,1,0
41,0.45074802,105.7162725,41,0.516129032,1
40,0,0,40,0.5,1
13,0.804673847,329.0171339,26,1,0
41,0.45074802,119.2209755,41,0.516129032,1
12,0.56859693,307.7855632,24,1,0
42,0.443871022,119.8448827,42,0.515625,1
41,0.2456701,48.19151872,41,0.516129032,1
41,0.45074802,121.2235789,41,0.516129032,1
41,0.279828251,78.41249589,41,0.516129032,1
41,0.125971769,52.65619943,41,0.516129032,1
13,0.796476616,336.2800581,26,1,0
12,0.482376389,307.8137917,25,1,0
41,0.45074802,117.7193129,41,0.516129032,1
13,0.357071421,355.7399296,26,1,0
41,0.353369392,75.46248146,41,0.516129032,1
12,0.338032436,340.2716824,25,1,0
41,0.125971769,51.1445382,41,0.516129032,1
12,0.566859453,340.9207144,25,1,0
41,0.45074802,120.2222231,41,0.516129032,1
41,0.45074802,110.2151004,41,0.516129032,1
12,0.676576849,333.6788685,25,1,0
12,0.751028102,326.4415359,24,1,0
41,0.45074802,107.2155434,41,0.516129032,1
41,0,24.94241026,41,0.516129032,1
12,0.744787984,309.4723684,25,1,0
41,0.45074802,117.2188158,41,0.516129032,1
13,0.433012702,330.7038554,26,1,0
12,0.557621582,344.2847467,25,1,0
13,0.58683473,314.7834931,26,1,0
12,0.577350269,341.7711584,24,1,0
41,0.353369392,71.74847129,41,0.516129032,1
41,0.45074802,120.2222231,41,0.516129032,1
12,0.636494033,316.2914344,25,1,0
41,0.45074802,102.7188205,41,0.516129032,1
13,0.458257569,344.3183084,26,1,0
13,0.630476011,333.6188984,26,1,0
12,0.666666667,341.7029373,24,1,0
41,0.353369392,86.638323,41,0.516129032,1
12,0.590788008,327.4242464,25,1,0
41,0.45074802,103.2182911,41,0.516129032,1
41,0.45074802,114.7167756,41,0.516129032,1
10,0.559016994,290.9122438,21,1,0
41,0.125971769,51.1445382,41,0.516129032,1
13,0.536190265,352.4927579,26,1,0
12,0.480218094,283.5959632,25,1,0
41,0.530054088,112.6361819,41,0.516129032,1
13,0.476969601,334.8368623,26,1,0
12,0.659996642,321.055962,25,1,0
41,0.279828251,86.69829544,41,0.516129032,1
41,0.553110587,104.8891392,41,0.516129032,1
12,0.666666667,333.4689574,24,1,0
41,0.279828251,85.56808998,41,0.516129032,1
41,0.45074802,107.7153773,41,0.516129032,1
41,0.45074802,108.2152488,41,0.516129032,1
12,0.482376389,324.7017607,25,1,0
41,0.45074802,97.72660904,41,0.516129032,1
13,0.589491306,315.2191936,26,1,0
41,0.45074802,108.7151573,41,0.516129032,1
41,0.353369392,85.51882426,41,0.516129032,1
41,0.353369392,77.69390331,41,0.516129032,1
13,0.627992834,317.6965523,26,1,0
41,0.45074802,119.7215856,41,0.516129032,1
41,0.45074802,109.7150837,41,0.516129032,1
40,0,0,40,0.5,1
12,0.549971941,316.7717321,24,1,0
41,0.125971769,52.65619943,41,0.516129032,1
41,0.45074802,101.7200101,41,0.516129032,1
13,0.458257569,341.6684797,26,1,0
41,0.45074802,100.7213783,41,0.516129032,1
12,0.407682457,341.5794512,25,1,0
12,0.751729308,342.565488,25,1,0
12,0.812386792,321.098324,25,1,0
12,0.721687836,333.682848,24,1,0
12,0.821677748,313.4129664,24,1,0
41,0.279828251,85.94481477,41,0.516129032,1
41,0.279828251,84.43797944,41,0.516129032,1
12,0.670407326,330.257404,25,1,0
